Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,114733398,8,6,355,11595,331,0,44.375,115.8520454,5803,0,1932.5,2993.818147,104.1545026,0.122022011,8825646.0,27400000.0,98700000,1,115000000,16400000.0,36800000.0,98700000,1,115000000,22900000.0,51300000.0,115000000,3,0,0,0,0,224,200,0.069726864,0.052295148,0,5803,797.0666667,2031.925282,4128720.352,1,0,0,0,0,0,0,0,0,854.0,44.375,1932.5,224,0,0,0,0,0,0,8,355,6,11595,0,235,4,20,10984.0,0.0,10984,10984,57400000.0,58400000.0,98700000,16000000,DoS Hulk
80,98541448,6,7,367,11595,349,0,61.16666667,141.0395925,5792,0,1656.428571,2425.837852,121.3905442,0.131924183,8211787.333,28400000.0,98500000,49,98500000,19700000.0,44100000.0,98500000,897,98500000,16400000.0,40200000.0,98500000,49,0,0,0,0,164,232,0.060888084,0.071036098,0,5792,854.8571429,1848.189129,3415803.055,1,0,0,0,0,0,0,0,1,920.6153846,61.16666667,1656.428571,164,0,0,0,0,0,0,6,367,7,11595,0,235,3,20,10010.0,0.0,10010,10010,98500000.0,0.0,98500000,98500000,DoS Hulk
53,50093,4,2,124,118,31,31,31.0,0.0,59,59,59.0,0.0,4831.014313,119.7772144,10018.6,14306.90977,30806,3,30813,10271.0,17783.83167,30806,3,3,3.0,0.0,3,3,0,0,0,0,104,40,79.85147625,39.92573813,31,59,39.0,13.66260102,186.6666667,0,0,0,0,0,0,0,0,0,45.5,31.0,59.0,104,0,0,0,0,0,0,4,124,2,118,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,291541,2,2,76,268,38,38,38.0,0.0,134,134,134.0,0.0,1179.936956,13.72019716,97180.33333,168276.2431,291489,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,40,6.86009858,6.86009858,38,134,76.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,95.5,38.0,134.0,64,0,0,0,0,0,0,2,76,2,268,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,59,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,203389.8305,33898.30508,59.0,0.0,59,59,59,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0,0,0,40,0,33898.30508,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,555,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30541,1,1,56,72,56,56,56.0,0.0,72,72,72.0,0.0,4191.087391,65.48574048,30541.0,0.0,30541,30541,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.74287024,32.74287024,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,92.0,56.0,72.0,32,0,0,0,0,0,0,1,56,1,72,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,42599,4,4,136,364,34,34,34.0,0.0,91,91,91.0,0.0,11737.36473,187.7978356,6085.571429,11734.01113,30854,1,42409,14136.33333,24481.38348,42405,1,11742,3914.0,6775.782833,11738,1,0,0,0,0,80,80,93.89891781,93.89891781,34,91,59.33333333,30.04163777,902.5,0,0,0,0,0,0,0,0,1,66.75,34.0,91.0,80,0,0,0,0,0,0,4,136,4,364,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51033,1493,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,32819.82585,2679.169457,497.6666667,856.7877995,1487,3,1493,746.5,1051.467784,1490,3,0,0.0,0.0,0,0,0,0,0,0,60,20,2009.377093,669.7923644,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,980,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,192,2,2,68,278,34,34,34.0,0.0,139,139,139.0,0.0,1802083.333,20833.33333,64.0,108.2635673,189,0,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,64,64,10416.66667,10416.66667,34,139,76.0,57.51086854,3307.5,0,0,0,0,0,0,0,0,1,95.0,34.0,139.0,64,0,0,0,0,0,0,2,68,2,278,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,101281563,5,7,390,11595,378,0,78.0,167.731929,5792,0,1656.428571,2277.23252,118.3334819,0.118481584,9207414.818,30500000.0,101000000,1,101000000,25300000.0,50600000.0,101000000,1,101000000,16900000.0,41300000.0,101000000,2,0,0,0,0,144,232,0.049367327,0.069114257,0,5792,922.3846154,1812.082023,3283641.256,1,0,0,0,0,0,0,0,1,999.25,78.0,1656.428571,144,0,0,0,0,0,0,5,390,7,11595,0,235,2,20,12017.0,0.0,12017,12017,101000000.0,0.0,101000000,101000000,DoS Hulk
80,59255916,10,8,446,979,446,0,44.6,141.0375836,979,0,122.375,346.1287694,24.04823174,0.303767138,3485642.118,4842689.445,10000000,14,59300000,6583990.667,4932949.539,10100000,139,50300000,7180263.857,4892986.629,10100000,4213,0,0,0,0,328,264,0.168759521,0.135007617,0,979,75.0,241.5783747,58360.11111,0,0,0,1,0,0,0,0,0,79.16666667,44.6,122.375,328,0,0,0,0,0,0,10,446,8,979,29200,118,1,32,38123.0,15867.35726,66507,30920,10000000.0,8418.950665,10000000,9999562,BENIGN
443,61102709,15,13,858,3988,474,0,57.2,127.8208568,1774,0,306.7692308,612.538047,79.30908595,0.458244822,2263063.296,4206169.586,10000000,40,61100000,4364479.214,5089234.596,10100000,551,61100000,5087636.917,5184952.174,10100000,217,0,0,0,0,312,344,0.245488297,0.212756524,0,1774,167.1034483,430.6912504,185494.9532,0,0,0,1,0,0,0,0,0,173.0714286,57.2,306.7692308,312,0,0,0,0,0,0,15,858,13,3988,8192,114,14,20,152384.5,248983.5407,660620,50628,9984142.667,39386.32409,10000000,9903751,BENIGN
80,98696751,8,6,289,11595,289,0,36.125,102.1769299,5792,0,1932.5,2181.008184,120.4092321,0.141848641,7592057.769,27300000.0,98600000,1,98600000,14100000.0,37300000.0,98600000,1,77452,15490.4,26452.63421,61183,47,0,0,0,0,264,200,0.081056366,0.060792275,0,5792,792.2666667,1622.598114,2632824.638,0,0,0,0,1,0,0,0,0,848.8571429,36.125,1932.5,264,0,0,0,0,0,0,8,289,6,11595,274,235,1,32,994.0,0.0,994,994,98600000.0,0.0,98600000,98600000,DoS Hulk
53,124882,4,4,112,952,28,28,28.0,0.0,238,238,238.0,0.0,8520.042921,64.06047309,17840.28571,31543.74181,77010,3,124638,41546.0,71952.85465,124630,4,77261,25753.66667,44600.59697,77254,3,0,0,0,0,80,80,32.03023654,32.03023654,28,238,121.3333333,110.6797181,12250.0,0,0,0,0,0,0,0,0,1,136.5,28.0,238.0,80,0,0,0,0,0,0,4,112,4,952,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4698337,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,38.52426933,1.277047602,939667.4,2017247.937,4547736,3,4698337,1174584.25,2249572.745,4547736,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.064206335,0.212841267,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,254,123,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,14302,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,839.0434904,279.6811635,4767.333333,7799.255883,13772,141,530,530.0,0.0,530,530,14161,14161.0,0.0,14161,14161,0,0,0,0,40,64,139.8405817,139.8405817,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6.0,0.0,40,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,312516,4,6,704,11595,352,0,176.0,203.2272948,7240,0,1932.5,2695.639126,39354.78504,31.99836168,34724.0,73206.61075,216000,2,229016,76338.66667,121125.1174,216000,2,312481,62496.2,99798.27556,229056,72,0,0,0,0,136,200,12.79934467,19.19901701,0,7240,1118.090909,2126.877921,4523609.691,0,0,0,1,0,0,0,0,1,1229.9,176.0,1932.5,136,0,0,0,0,0,0,4,704,6,11595,29200,235,2,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,84343287,7,5,374,11595,374,0,53.42857143,141.3587129,7240,0,2319.0,3331.638186,141.9081521,0.142275698,7667571.545,25400000.0,84200000,1,84200000,14000000.0,34400000.0,84200000,1,146619,36654.75,65254.18139,134177,161,0,0,0,0,232,168,0.082994157,0.059281541,0,7240,920.6923077,2243.660825,5034013.897,0,0,0,0,1,0,0,0,0,997.4166667,53.42857143,2319.0,232,0,0,0,0,0,0,7,374,5,11595,274,235,1,32,971.0,0.0,971,971,84200000.0,0.0,84200000,84200000,DoS Hulk
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
54314,3853,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,778.614067,1926.5,2720.239787,3850,3,3853,1926.5,2720.239787,3850,3,0,0.0,0.0,0,0,0,0,0,0,96,0,778.614067,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,360,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,340,2,2,84,260,42,42,42.0,0.0,130,130,130.0,0.0,1011764.706,11764.70588,113.3333333,184.2724432,326,1,13,13.0,0.0,13,13,1,1.0,0.0,1,1,0,0,0,0,64,64,5882.352941,5882.352941,42,130,77.2,48.19958506,2323.2,0,0,0,0,0,0,0,0,1,96.5,42.0,130.0,64,0,0,0,0,0,0,2,84,2,260,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,141478,3,6,325,11595,325,0,108.3333333,187.6388375,5792,0,1932.5,2181.008184,84253.38215,63.61413082,17684.75,44855.22262,128137,4,13004,6502.0,9189.559728,13000,4,141393,28278.6,56099.97457,128137,43,0,0,0,0,104,200,21.20471027,42.40942055,0,5792,1192.0,1888.218031,3565367.333,0,0,0,1,0,0,0,0,2,1324.444444,108.3333333,1932.5,104,0,0,0,0,0,0,3,325,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
443,39263211,10,5,623,1227,357,0,62.3,112.6992556,1077,0,245.4,468.492049,47.11789874,0.382037017,2804515.071,10500000.0,39200000,3,39300000,4362579.0,13100000.0,39200000,3,44449,11112.25,5915.148991,15600,3041,0,0,0,0,224,112,0.254691345,0.127345672,0,1077,115.625,273.0398933,74550.78333,0,0,0,1,0,0,0,0,0,123.3333333,62.3,245.4,224,0,0,0,0,0,0,10,623,5,1227,65535,31,9,20,59839.0,0.0,59839,59839,39200000.0,0.0,39200000,39200000,BENIGN
80,84947968,6,6,353,11595,353,0,58.83333333,144.1116465,4344,0,1932.5,1754.831473,140.650804,0.141262943,7722542.545,25600000.0,84800000,1,84800000,17000000.0,37900000.0,84800000,1,148631,29726.2,59321.82753,135373,31,0,0,0,0,200,200,0.070631472,0.070631472,0,4344,919.0769231,1498.554385,2245665.244,0,0,0,0,1,0,0,0,1,995.6666667,58.83333333,1932.5,200,0,0,0,0,0,0,6,353,6,11595,251,235,1,32,241.0,0.0,241,241,84800000.0,0.0,84800000,84800000,DoS Hulk
53,61353,2,2,64,196,32,32,32.0,0.0,98,98,98.0,0.0,4237.771584,65.19648591,20451.0,35415.24288,61345,3,5,5.0,0.0,5,5,3,3.0,0.0,3,3,0,0,0,0,40,64,32.59824295,32.59824295,32,98,58.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,73.0,32.0,98.0,40,0,0,0,0,0,0,2,64,2,196,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,200,2,2,70,336,35,35,35.0,0.0,168,168,168.0,0.0,2030000.0,20000.0,66.66666667,109.4090185,193,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,10000.0,10000.0,35,168,88.2,72.84710015,5306.7,0,0,0,0,0,0,0,0,1,110.25,35.0,168.0,64,0,0,0,0,0,0,2,70,2,336,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,621382,2,2,64,138,32,32,32.0,0.0,69,69,69.0,0.0,325.0818337,6.437264034,207127.3333,358750.7348,621377,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,80,64,3.218632017,3.218632017,32,69,46.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,58.5,32.0,69.0,80,0,0,0,0,0,0,2,64,2,138,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
49718,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4969,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,84442230,8,6,401,11595,401,0,50.125,141.7749096,7240,0,1932.5,2695.639126,142.0616201,0.165793821,6495556.154,23400000.0,84300000,1,84300000,12000000.0,31900000.0,84300000,1,148536,29707.2,59767.06907,136224,45,0,0,0,0,264,200,0.094739327,0.071054495,0,7240,799.7333333,1876.678086,3521920.638,0,0,0,0,1,0,0,0,0,856.8571429,50.125,1932.5,264,0,0,0,0,0,0,8,401,6,11595,251,235,1,32,990.0,0.0,990,990,84300000.0,0.0,84300000,84300000,DoS Hulk
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
53,50266,2,2,100,156,50,50,50.0,0.0,78,78,78.0,0.0,5092.905741,79.57665221,16755.33333,29015.89248,50260,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,39.78832611,39.78832611,50,78,61.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,76.5,50.0,78.0,64,0,0,0,0,0,0,2,100,2,156,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
137,459,10,10,680,620,68,68,68.0,0.0,62,62,62.0,0.0,2832244.009,43572.98475,24.15789474,22.54443306,49,1,245,27.22222222,24.88361799,49,1,245,27.22222222,24.8785941,49,1,0,0,0,0,320,320,21786.49237,21786.49237,62,68,65.14285714,3.070597894,9.428571429,0,0,0,0,0,0,0,0,1,68.4,68.0,62.0,320,0,0,0,0,0,0,10,680,10,620,-1,-1,9,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,39398,4,4,296,624,74,74,74.0,0.0,156,156,156.0,0.0,23351.43916,203.0559927,5628.285714,11595.15426,30981,2,39272,13090.66667,22667.6376,39265,3,8413,2804.333333,4852.051765,8407,2,0,0,0,0,80,80,101.5279963,101.5279963,74,156,110.4444444,43.21779469,1867.777778,0,0,0,0,0,0,0,0,1,124.25,74.0,156.0,80,0,0,0,0,0,0,4,296,4,624,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,625447,5,6,1128,11595,376,0,225.6,205.9436816,4344,0,1932.5,1754.831473,20342.25122,17.58742148,62544.7,98303.47861,215019,1,440974,110243.5,120484.9566,215019,1,625330,125066.0,193709.2333,440876,16,0,0,0,0,168,200,7.994282489,9.593138987,0,4344,1060.25,1499.66882,2249006.568,0,0,0,1,0,0,0,0,1,1156.636364,225.6,1932.5,168,0,0,0,0,0,0,5,1128,6,11595,29200,235,3,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,84597708,6,6,318,11595,318,0,53.0,129.8229564,5792,0,1932.5,2179.547086,140.8194179,0.141847815,7690700.727,25500000.0,84400000,2,84400000,16900000.0,37800000.0,84400000,2,163069,32613.8,68848.0205,155655,53,0,0,0,0,200,200,0.070923907,0.070923907,0,5792,916.3846154,1716.190041,2945308.256,0,0,0,0,1,0,0,0,1,992.75,53.0,1932.5,200,0,0,0,0,0,0,6,318,6,11595,274,235,1,32,4.0,0.0,4,4,84400000.0,0.0,84400000,84400000,DoS Hulk
80,84549126,7,7,418,11595,412,0,59.71428571,155.359491,4344,0,1656.428571,2118.227235,142.0830772,0.165584207,6503778.923,23400000.0,84400000,1,84400000,14100000.0,34500000.0,84400000,1,146468,24411.33333,53835.33427,133878,2,0,0,0,0,220,232,0.082792104,0.082792104,0,4344,800.8666667,1618.565894,2619755.552,0,0,0,0,1,0,0,0,1,858.0714286,59.71428571,1656.428571,220,0,0,0,0,0,0,7,418,7,11595,251,235,2,20,4.0,0.0,4,4,84400000.0,0.0,84400000,84400000,DoS Hulk
80,101820902,6,8,414,11595,396,0,69.0,160.2235938,4344,0,1449.375,1729.380148,117.9423848,0.137496327,7832377.077,28200000.0,102000000,16,102000000,20300000.0,45500000.0,102000000,2000,102000000,14500000.0,38400000.0,102000000,16,0,0,0,0,164,264,0.058926997,0.07856933,0,4344,801.0,1421.109677,2019552.714,1,0,0,0,0,0,0,0,1,858.2142857,69.0,1449.375,164,0,0,0,0,0,0,6,414,8,11595,0,235,3,20,11009.0,0.0,11009,11009,102000000.0,0.0,102000000,102000000,DoS Hulk
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,98646648,4,5,417,11595,411,0,104.25,204.519559,10136,0,2319.0,4414.366206,121.767949,0.091234727,12300000.0,34800000.0,98600000,0,98600000,32900000.0,56900000.0,98600000,192,69340,17335.0,28189.11747,59029,45,0,0,0,0,124,168,0.040548768,0.050685959,0,10136,1201.8,3172.119544,10100000.0,1,0,0,0,0,0,0,0,1,1335.333333,104.25,2319.0,124,0,0,0,0,0,0,4,417,5,11595,0,235,1,20,0.0,0.0,0,0,98600000.0,0.0,98600000,98600000,DoS Hulk
80,5552258,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.720427617,1850752.667,3177349.742,5519592,59,5552258,2776129.0,3879842.582,5519592,32666,0,0.0,0.0,0,0,0,0,0,0,104,40,0.540320713,0.180106904,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,98707651,6,7,396,11595,378,0,66.0,152.8764207,4344,0,1656.428571,1760.597234,121.4799449,0.13170205,8225637.583,28500000.0,98600000,3,98700000,19700000.0,44100000.0,98600000,912,98700000,16500000.0,40300000.0,98600000,17,0,0,0,0,164,232,0.060785562,0.070916489,0,4344,856.9285714,1458.844667,2128227.764,1,0,0,0,0,0,0,0,1,922.8461538,66.0,1656.428571,164,0,0,0,0,0,0,6,396,7,11595,0,235,3,20,14915.0,0.0,14915,14915,98600000.0,0.0,98600000,98600000,DoS Hulk
80,99306625,6,6,392,11595,374,0,65.33333333,151.2437327,7240,0,1932.5,3126.682571,120.7069518,0.12083786,9027875.0,29900000.0,99200000,1,99200000,19800000.0,44300000.0,99200000,1,99300000,19900000.0,44300000.0,99200000,65,0,0,0,0,164,200,0.06041893,0.06041893,0,7240,922.5384615,2242.841821,5030339.436,1,0,0,0,0,0,0,0,1,999.4166667,65.33333333,1932.5,164,0,0,0,0,0,0,6,392,6,11595,0,235,3,20,10998.0,0.0,10998,10998,99200000.0,0.0,99200000,99200000,DoS Hulk
80,98390808,7,7,393,11595,369,0,56.14285714,137.9860241,4344,0,1656.428571,1760.597234,121.84065,0.142289715,7568523.692,27300000.0,98300000,1,98400000,16400000.0,40100000.0,98300000,1,98400000,16400000.0,40100000.0,98300000,47,0,0,0,0,184,232,0.071144857,0.071144857,0,4344,799.6,1423.03608,2025031.686,1,0,0,0,0,0,0,0,1,856.7142857,56.14285714,1656.428571,184,0,0,0,0,0,0,7,393,7,11595,0,235,4,20,12984.0,0.0,12984,12984,98300000.0,0.0,98300000,98300000,DoS Hulk
443,800766,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,14.98565124,2.49760854,800766.0,0.0,800766,800766,800766,800766.0,0.0,800766,800766,0,0.0,0.0,0,0,0,0,0,0,40,0,2.49760854,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,189,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1714285.714,21164.02116,63.0,103.058236,182,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,10582.01058,10582.01058,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5589916,7,4,306,145,224,0,43.71428571,82.01771005,145,0,36.25,72.5,80.68099771,1.967829212,558991.6,1690408.473,5369185,48,5589916,931652.6667,2217495.488,5457853,48,169485,56495.0,58290.86799,117110,846,0,0,0,0,232,136,1.252254953,0.715574259,0,224,37.58333333,72.49634265,5255.719697,0,0,0,1,0,0,0,0,0,41.0,43.71428571,36.25,232,0,0,0,0,0,0,7,306,4,145,29200,110,3,32,220683.0,0.0,220683,220683,5369185.0,0.0,5369185,5369185,BENIGN
80,153690,3,7,309,11595,309,0,103.0,178.4012332,4344,0,1656.428571,1547.737688,77454.61644,65.06604203,17076.66667,45973.17956,139063,1,13997,6998.5,9895.959403,13996,1,153628,25604.66667,55862.97832,139063,47,0,0,0,0,104,232,19.51981261,45.54622942,0,4344,1082.181818,1441.958031,2079242.964,0,0,0,1,0,0,0,0,2,1190.4,103.0,1656.428571,104,0,0,0,0,0,0,3,309,7,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,100904649,9,7,1410,11595,348,0,156.6666667,181.5296119,5792,0,1656.428571,2120.732252,128.8840517,0.158565538,6726976.6,25800000.0,99900000,2,101000000,12600000.0,35300000.0,99900000,2,101000000,16800000.0,40700000.0,99900000,46,0,0,0,0,260,232,0.089193115,0.069372423,0,5792,765.3529412,1514.881882,2294867.118,1,0,0,0,0,0,0,0,0,813.1875,156.6666667,1656.428571,260,0,0,0,0,0,0,9,1410,7,11595,0,235,6,20,10010.0,0.0,10010,10010,99900000.0,0.0,99900000,99900000,DoS Hulk
53502,57,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17543.85965,17543.85965,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,357,264,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60294,1,1,58,186,58,58,58.0,0.0,186,186,186.0,0.0,4046.837165,33.17079643,60294.0,0.0,60294,60294,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,16.58539822,16.58539822,58,186,100.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,151.0,58.0,186.0,20,0,0,0,0,0,0,1,58,1,186,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,217,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,718894.0092,18433.17972,72.33333333,119.223879,210,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,9216.589862,9216.589862,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,40,0,0,0,0,0,0,2,62,2,94,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
